id,Tipo,Produto,Ano,Quantidade (L),Operação
1,VINHO DE MESA,VINHO DE MESA,1970,98327606,Comércio
1,VINHO DE MESA,VINHO DE MESA,1971,114399031,Comércio
1,VINHO DE MESA,VINHO DE MESA,1972,118377367,Comércio
1,VINHO DE MESA,VINHO DE MESA,1973,116617910,Comércio
1,VINHO DE MESA,VINHO DE MESA,1974,94173324,Comércio
1,VINHO DE MESA,VINHO DE MESA,1975,108031792,Comércio
1,VINHO DE MESA,VINHO DE MESA,1976,139238614,Comércio
1,VINHO DE MESA,VINHO DE MESA,1977,140813114,Comércio
1,VINHO DE MESA,VINHO DE MESA,1978,141293379,Comércio
1,VINHO DE MESA,VINHO DE MESA,1979,149609112,Comércio
1,VINHO DE MESA,VINHO DE MESA,1980,122825298,Comércio
1,VINHO DE MESA,VINHO DE MESA,1981,128894580,Comércio
1,VINHO DE MESA,VINHO DE MESA,1982,166861772,Comércio
1,VINHO DE MESA,VINHO DE MESA,1983,195616620,Comércio
1,VINHO DE MESA,VINHO DE MESA,1984,171619507,Comércio
1,VINHO DE MESA,VINHO DE MESA,1985,185191837,Comércio
1,VINHO DE MESA,VINHO DE MESA,1986,203130018,Comércio
1,VINHO DE MESA,VINHO DE MESA,1987,131065191,Comércio
1,VINHO DE MESA,VINHO DE MESA,1988,150678647,Comércio
1,VINHO DE MESA,VINHO DE MESA,1989,172921267,Comércio
1,VINHO DE MESA,VINHO DE MESA,1990,164725646,Comércio
1,VINHO DE MESA,VINHO DE MESA,1991,190134895,Comércio
1,VINHO DE MESA,VINHO DE MESA,1992,180230431,Comércio
1,VINHO DE MESA,VINHO DE MESA,1993,201168480,Comércio
1,VINHO DE MESA,VINHO DE MESA,1994,180295366,Comércio
1,VINHO DE MESA,VINHO DE MESA,1995,146583828,Comércio
1,VINHO DE MESA,VINHO DE MESA,1996,165831436,Comércio
1,VINHO DE MESA,VINHO DE MESA,1997,174768638,Comércio
1,VINHO DE MESA,VINHO DE MESA,1998,181576649,Comércio
1,VINHO DE MESA,VINHO DE MESA,1999,200578746,Comércio
1,VINHO DE MESA,VINHO DE MESA,2000,221023603,Comércio
1,VINHO DE MESA,VINHO DE MESA,2001,221518224,Comércio
1,VINHO DE MESA,VINHO DE MESA,2002,227447392,Comércio
1,VINHO DE MESA,VINHO DE MESA,2003,217082959,Comércio
1,VINHO DE MESA,VINHO DE MESA,2004,225021830,Comércio
1,VINHO DE MESA,VINHO DE MESA,2005,271248493,Comércio
1,VINHO DE MESA,VINHO DE MESA,2006,245625614,Comércio
1,VINHO DE MESA,VINHO DE MESA,2007,226710045,Comércio
1,VINHO DE MESA,VINHO DE MESA,2008,200488612,Comércio
1,VINHO DE MESA,VINHO DE MESA,2009,234525979,Comércio
1,VINHO DE MESA,VINHO DE MESA,2010,221242945,Comércio
1,VINHO DE MESA,VINHO DE MESA,2011,230310468,Comércio
1,VINHO DE MESA,VINHO DE MESA,2012,206969571,Comércio
1,VINHO DE MESA,VINHO DE MESA,2013,221590810,Comércio
1,VINHO DE MESA,VINHO DE MESA,2014,206404427,Comércio
1,VINHO DE MESA,VINHO DE MESA,2015,209198468,Comércio
1,VINHO DE MESA,VINHO DE MESA,2016,166769622,Comércio
1,VINHO DE MESA,VINHO DE MESA,2017,176059959,Comércio
1,VINHO DE MESA,VINHO DE MESA,2018,177186273,Comércio
1,VINHO DE MESA,VINHO DE MESA,2019,180446489,Comércio
1,VINHO DE MESA,VINHO DE MESA,2020,215557931,Comércio
1,VINHO DE MESA,VINHO DE MESA,2021,210012238,Comércio
1,VINHO DE MESA,VINHO DE MESA,2022,187939996,Comércio
1,VINHO DE MESA,VINHO DE MESA,2023,187016848,Comércio
2,vm_Tinto,  Tinto,1970,83300735,Comércio
2,vm_Tinto,  Tinto,1971,98522869,Comércio
2,vm_Tinto,  Tinto,1972,101167932,Comércio
2,vm_Tinto,  Tinto,1973,98196747,Comércio
2,vm_Tinto,  Tinto,1974,77167303,Comércio
2,vm_Tinto,  Tinto,1975,91528090,Comércio
2,vm_Tinto,  Tinto,1976,116407222,Comércio
2,vm_Tinto,  Tinto,1977,116609545,Comércio
2,vm_Tinto,  Tinto,1978,117203914,Comércio
2,vm_Tinto,  Tinto,1979,119496652,Comércio
2,vm_Tinto,  Tinto,1980,99646124,Comércio
2,vm_Tinto,  Tinto,1981,99151812,Comércio
2,vm_Tinto,  Tinto,1982,131957890,Comércio
2,vm_Tinto,  Tinto,1983,151852639,Comércio
2,vm_Tinto,  Tinto,1984,129249097,Comércio
2,vm_Tinto,  Tinto,1985,138710394,Comércio
2,vm_Tinto,  Tinto,1986,153357217,Comércio
2,vm_Tinto,  Tinto,1987,96590206,Comércio
2,vm_Tinto,  Tinto,1988,114100716,Comércio
2,vm_Tinto,  Tinto,1989,136642954,Comércio
2,vm_Tinto,  Tinto,1990,120889721,Comércio
2,vm_Tinto,  Tinto,1991,141726264,Comércio
2,vm_Tinto,  Tinto,1992,138190489,Comércio
2,vm_Tinto,  Tinto,1993,157031022,Comércio
2,vm_Tinto,  Tinto,1994,140192480,Comércio
2,vm_Tinto,  Tinto,1995,108968350,Comércio
2,vm_Tinto,  Tinto,1996,122549540,Comércio
2,vm_Tinto,  Tinto,1997,127693158,Comércio
2,vm_Tinto,  Tinto,1998,133479291,Comércio
2,vm_Tinto,  Tinto,1999,150857434,Comércio
2,vm_Tinto,  Tinto,2000,172183792,Comércio
2,vm_Tinto,  Tinto,2001,176793696,Comércio
2,vm_Tinto,  Tinto,2002,181274195,Comércio
2,vm_Tinto,  Tinto,2003,179225328,Comércio
2,vm_Tinto,  Tinto,2004,186236086,Comércio
2,vm_Tinto,  Tinto,2005,227987458,Comércio
2,vm_Tinto,  Tinto,2006,209438207,Comércio
2,vm_Tinto,  Tinto,2007,190526781,Comércio
2,vm_Tinto,  Tinto,2008,172020779,Comércio
2,vm_Tinto,  Tinto,2009,193004182,Comércio
2,vm_Tinto,  Tinto,2010,188649074,Comércio
2,vm_Tinto,  Tinto,2011,196562722,Comércio
2,vm_Tinto,  Tinto,2012,173964776,Comércio
2,vm_Tinto,  Tinto,2013,188033494,Comércio
2,vm_Tinto,  Tinto,2014,178250072,Comércio
2,vm_Tinto,  Tinto,2015,182028785,Comércio
2,vm_Tinto,  Tinto,2016,146646365,Comércio
2,vm_Tinto,  Tinto,2017,154309442,Comércio
2,vm_Tinto,  Tinto,2018,155115499,Comércio
2,vm_Tinto,  Tinto,2019,158519218,Comércio
2,vm_Tinto,  Tinto,2020,189573423,Comércio
2,vm_Tinto,  Tinto,2021,185653678,Comércio
2,vm_Tinto,  Tinto,2022,165067340,Comércio
2,vm_Tinto,  Tinto,2023,165097539,Comércio
3,vm_Rosado,  Rosado,1970,107681,Comércio
3,vm_Rosado,  Rosado,1971,542274,Comércio
3,vm_Rosado,  Rosado,1972,7770851,Comércio
3,vm_Rosado,  Rosado,1973,8425617,Comércio
3,vm_Rosado,  Rosado,1974,8891367,Comércio
3,vm_Rosado,  Rosado,1975,7261777,Comércio
3,vm_Rosado,  Rosado,1976,11748047,Comércio
3,vm_Rosado,  Rosado,1977,15195525,Comércio
3,vm_Rosado,  Rosado,1978,14612454,Comércio
3,vm_Rosado,  Rosado,1979,18643308,Comércio
3,vm_Rosado,  Rosado,1980,14746625,Comércio
3,vm_Rosado,  Rosado,1981,16360547,Comércio
3,vm_Rosado,  Rosado,1982,15786964,Comércio
3,vm_Rosado,  Rosado,1983,23841328,Comércio
3,vm_Rosado,  Rosado,1984,21724540,Comércio
3,vm_Rosado,  Rosado,1985,23988088,Comércio
3,vm_Rosado,  Rosado,1986,28544630,Comércio
3,vm_Rosado,  Rosado,1987,21376304,Comércio
3,vm_Rosado,  Rosado,1988,17329181,Comércio
3,vm_Rosado,  Rosado,1989,14564451,Comércio
3,vm_Rosado,  Rosado,1990,16482188,Comércio
3,vm_Rosado,  Rosado,1991,16322381,Comércio
3,vm_Rosado,  Rosado,1992,12822511,Comércio
3,vm_Rosado,  Rosado,1993,13767249,Comércio
3,vm_Rosado,  Rosado,1994,13762956,Comércio
3,vm_Rosado,  Rosado,1995,11653971,Comércio
3,vm_Rosado,  Rosado,1996,13374874,Comércio
3,vm_Rosado,  Rosado,1997,13550872,Comércio
3,vm_Rosado,  Rosado,1998,12980172,Comércio
3,vm_Rosado,  Rosado,1999,13221934,Comércio
3,vm_Rosado,  Rosado,2000,9150927,Comércio
3,vm_Rosado,  Rosado,2001,7283912,Comércio
3,vm_Rosado,  Rosado,2002,8434812,Comércio
3,vm_Rosado,  Rosado,2003,6945806,Comércio
3,vm_Rosado,  Rosado,2004,5478618,Comércio
3,vm_Rosado,  Rosado,2005,3562059,Comércio
3,vm_Rosado,  Rosado,2006,3071382,Comércio
3,vm_Rosado,  Rosado,2007,2252558,Comércio
3,vm_Rosado,  Rosado,2008,1840779,Comércio
3,vm_Rosado,  Rosado,2009,2307580,Comércio
3,vm_Rosado,  Rosado,2010,2036928,Comércio
3,vm_Rosado,  Rosado,2011,1668823,Comércio
3,vm_Rosado,  Rosado,2012,1738134,Comércio
3,vm_Rosado,  Rosado,2013,1777648,Comércio
3,vm_Rosado,  Rosado,2014,1419855,Comércio
3,vm_Rosado,  Rosado,2015,1409002,Comércio
3,vm_Rosado,  Rosado,2016,1391942,Comércio
3,vm_Rosado,  Rosado,2017,1097426,Comércio
3,vm_Rosado,  Rosado,2018,1972944,Comércio
3,vm_Rosado,  Rosado,2019,1265435,Comércio
3,vm_Rosado,  Rosado,2020,1394901,Comércio
3,vm_Rosado,  Rosado,2021,1931606,Comércio
3,vm_Rosado,  Rosado,2022,2213723,Comércio
3,vm_Rosado,  Rosado,2023,2520748,Comércio
4,vm_Branco,  Branco,1970,14919190,Comércio
4,vm_Branco,  Branco,1971,15333888,Comércio
4,vm_Branco,  Branco,1972,9438584,Comércio
4,vm_Branco,  Branco,1973,9995546,Comércio
4,vm_Branco,  Branco,1974,8114654,Comércio
4,vm_Branco,  Branco,1975,9241925,Comércio
4,vm_Branco,  Branco,1976,11083345,Comércio
4,vm_Branco,  Branco,1977,9008044,Comércio
4,vm_Branco,  Branco,1978,9477011,Comércio
4,vm_Branco,  Branco,1979,11469152,Comércio
4,vm_Branco,  Branco,1980,8432549,Comércio
4,vm_Branco,  Branco,1981,13382221,Comércio
4,vm_Branco,  Branco,1982,19116918,Comércio
4,vm_Branco,  Branco,1983,19922653,Comércio
4,vm_Branco,  Branco,1984,20645870,Comércio
4,vm_Branco,  Branco,1985,22493355,Comércio
4,vm_Branco,  Branco,1986,21228171,Comércio
4,vm_Branco,  Branco,1987,13098681,Comércio
4,vm_Branco,  Branco,1988,19248750,Comércio
4,vm_Branco,  Branco,1989,21713862,Comércio
4,vm_Branco,  Branco,1990,27353737,Comércio
4,vm_Branco,  Branco,1991,32086250,Comércio
4,vm_Branco,  Branco,1992,29217431,Comércio
4,vm_Branco,  Branco,1993,30370209,Comércio
4,vm_Branco,  Branco,1994,26339930,Comércio
4,vm_Branco,  Branco,1995,25961507,Comércio
4,vm_Branco,  Branco,1996,29907022,Comércio
4,vm_Branco,  Branco,1997,33524608,Comércio
4,vm_Branco,  Branco,1998,35117186,Comércio
4,vm_Branco,  Branco,1999,36499378,Comércio
4,vm_Branco,  Branco,2000,39688884,Comércio
4,vm_Branco,  Branco,2001,37440616,Comércio
4,vm_Branco,  Branco,2002,37738385,Comércio
4,vm_Branco,  Branco,2003,30911825,Comércio
4,vm_Branco,  Branco,2004,33307126,Comércio
4,vm_Branco,  Branco,2005,39698976,Comércio
4,vm_Branco,  Branco,2006,33116025,Comércio
4,vm_Branco,  Branco,2007,29122090,Comércio
4,vm_Branco,  Branco,2008,26627054,Comércio
4,vm_Branco,  Branco,2009,39214217,Comércio
4,vm_Branco,  Branco,2010,30556943,Comércio
4,vm_Branco,  Branco,2011,32078923,Comércio
4,vm_Branco,  Branco,2012,31266661,Comércio
4,vm_Branco,  Branco,2013,31779668,Comércio
4,vm_Branco,  Branco,2014,26734500,Comércio
4,vm_Branco,  Branco,2015,25760681,Comércio
4,vm_Branco,  Branco,2016,18731315,Comércio
4,vm_Branco,  Branco,2017,20653091,Comércio
4,vm_Branco,  Branco,2018,20097830,Comércio
4,vm_Branco,  Branco,2019,20661836,Comércio
4,vm_Branco,  Branco,2020,24589607,Comércio
4,vm_Branco,  Branco,2021,22426954,Comércio
4,vm_Branco,  Branco,2022,20658933,Comércio
4,vm_Branco,  Branco,2023,19398561,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1970,4430629,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1971,4840369,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1972,5602091,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1973,7202830,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1974,7571802,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1975,8848303,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1976,14095648,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1977,14975330,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1978,17596956,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1979,21695829,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1980,22976342,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1981,21607857,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1982,26302928,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1983,32690119,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1984,42164393,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1985,44599207,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1986,50881779,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1987,34335860,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1988,40014386,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1989,50390262,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1990,39885259,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1991,37526111,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1992,39537060,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1993,49916112,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1994,46541918,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1995,40195501,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1996,43695771,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1997,46442209,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1998,32456318,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,1999,37096571,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2000,34195829,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2001,28701658,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2002,25438750,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2003,23293171,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2004,19884366,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2005,22306004,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2006,22767358,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2007,21485699,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2008,23167738,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2009,33080270,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2010,21390159,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2011,19967310,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2012,22469950,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2013,27912934,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2014,20424983,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2015,20141631,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2016,19630158,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2017,15874354,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2018,14826143,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2019,15684588,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2020,24310834,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2021,27080445,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2022,21533487,Comércio
5,VINHO  FINO DE MESA,VINHO  FINO DE MESA,2023,18589310,Comércio
6,vm_Tinto,  Tinto,1970,435354,Comércio
6,vm_Tinto,  Tinto,1971,428927,Comércio
6,vm_Tinto,  Tinto,1972,624499,Comércio
6,vm_Tinto,  Tinto,1973,783508,Comércio
6,vm_Tinto,  Tinto,1974,1616144,Comércio
6,vm_Tinto,  Tinto,1975,2050960,Comércio
6,vm_Tinto,  Tinto,1976,4450570,Comércio
6,vm_Tinto,  Tinto,1977,4504303,Comércio
6,vm_Tinto,  Tinto,1978,4920802,Comércio
6,vm_Tinto,  Tinto,1979,6360276,Comércio
6,vm_Tinto,  Tinto,1980,7244385,Comércio
6,vm_Tinto,  Tinto,1981,7403644,Comércio
6,vm_Tinto,  Tinto,1982,7699010,Comércio
6,vm_Tinto,  Tinto,1983,9811525,Comércio
6,vm_Tinto,  Tinto,1984,14797285,Comércio
6,vm_Tinto,  Tinto,1985,13133683,Comércio
6,vm_Tinto,  Tinto,1986,15664511,Comércio
6,vm_Tinto,  Tinto,1987,10144561,Comércio
6,vm_Tinto,  Tinto,1988,11713661,Comércio
6,vm_Tinto,  Tinto,1989,14737896,Comércio
6,vm_Tinto,  Tinto,1990,11141857,Comércio
6,vm_Tinto,  Tinto,1991,9015204,Comércio
6,vm_Tinto,  Tinto,1992,10712402,Comércio
6,vm_Tinto,  Tinto,1993,11988665,Comércio
6,vm_Tinto,  Tinto,1994,13290842,Comércio
6,vm_Tinto,  Tinto,1995,12299213,Comércio
6,vm_Tinto,  Tinto,1996,13540528,Comércio
6,vm_Tinto,  Tinto,1997,18303579,Comércio
6,vm_Tinto,  Tinto,1998,11925188,Comércio
6,vm_Tinto,  Tinto,1999,14706398,Comércio
6,vm_Tinto,  Tinto,2000,15119076,Comércio
6,vm_Tinto,  Tinto,2001,12112495,Comércio
6,vm_Tinto,  Tinto,2002,12109658,Comércio
6,vm_Tinto,  Tinto,2003,12559693,Comércio
6,vm_Tinto,  Tinto,2004,10859722,Comércio
6,vm_Tinto,  Tinto,2005,13335767,Comércio
6,vm_Tinto,  Tinto,2006,13920655,Comércio
6,vm_Tinto,  Tinto,2007,13872339,Comércio
6,vm_Tinto,  Tinto,2008,13920224,Comércio
6,vm_Tinto,  Tinto,2009,19576295,Comércio
6,vm_Tinto,  Tinto,2010,15184398,Comércio
6,vm_Tinto,  Tinto,2011,14876896,Comércio
6,vm_Tinto,  Tinto,2012,15443016,Comércio
6,vm_Tinto,  Tinto,2013,19121750,Comércio
6,vm_Tinto,  Tinto,2014,15354938,Comércio
6,vm_Tinto,  Tinto,2015,15572632,Comércio
6,vm_Tinto,  Tinto,2016,15228514,Comércio
6,vm_Tinto,  Tinto,2017,12021684,Comércio
6,vm_Tinto,  Tinto,2018,11150517,Comércio
6,vm_Tinto,  Tinto,2019,11433702,Comércio
6,vm_Tinto,  Tinto,2020,18202453,Comércio
6,vm_Tinto,  Tinto,2021,19337862,Comércio
6,vm_Tinto,  Tinto,2022,15258778,Comércio
6,vm_Tinto,  Tinto,2023,12450606,Comércio
7,vm_Rosado,  Rosado,1970,183234,Comércio
7,vm_Rosado,  Rosado,1971,227299,Comércio
7,vm_Rosado,  Rosado,1972,403664,Comércio
7,vm_Rosado,  Rosado,1973,1377333,Comércio
7,vm_Rosado,  Rosado,1974,1725564,Comércio
7,vm_Rosado,  Rosado,1975,2130619,Comércio
7,vm_Rosado,  Rosado,1976,3118919,Comércio
7,vm_Rosado,  Rosado,1977,3248565,Comércio
7,vm_Rosado,  Rosado,1978,3501895,Comércio
7,vm_Rosado,  Rosado,1979,4119615,Comércio
7,vm_Rosado,  Rosado,1980,5096819,Comércio
7,vm_Rosado,  Rosado,1981,2738962,Comércio
7,vm_Rosado,  Rosado,1982,3608877,Comércio
7,vm_Rosado,  Rosado,1983,3548807,Comércio
7,vm_Rosado,  Rosado,1984,3714334,Comércio
7,vm_Rosado,  Rosado,1985,3510330,Comércio
7,vm_Rosado,  Rosado,1986,3685709,Comércio
7,vm_Rosado,  Rosado,1987,2328264,Comércio
7,vm_Rosado,  Rosado,1988,1939881,Comércio
7,vm_Rosado,  Rosado,1989,2596587,Comércio
7,vm_Rosado,  Rosado,1990,1583368,Comércio
7,vm_Rosado,  Rosado,1991,1342140,Comércio
7,vm_Rosado,  Rosado,1992,1130509,Comércio
7,vm_Rosado,  Rosado,1993,1639949,Comércio
7,vm_Rosado,  Rosado,1994,1631454,Comércio
7,vm_Rosado,  Rosado,1995,1540910,Comércio
7,vm_Rosado,  Rosado,1996,1457704,Comércio
7,vm_Rosado,  Rosado,1997,1997373,Comércio
7,vm_Rosado,  Rosado,1998,1585687,Comércio
7,vm_Rosado,  Rosado,1999,1479987,Comércio
7,vm_Rosado,  Rosado,2000,1021310,Comércio
7,vm_Rosado,  Rosado,2001,790176,Comércio
7,vm_Rosado,  Rosado,2002,650263,Comércio
7,vm_Rosado,  Rosado,2003,579724,Comércio
7,vm_Rosado,  Rosado,2004,390371,Comércio
7,vm_Rosado,  Rosado,2005,472971,Comércio
7,vm_Rosado,  Rosado,2006,307189,Comércio
7,vm_Rosado,  Rosado,2007,416285,Comércio
7,vm_Rosado,  Rosado,2008,313513,Comércio
7,vm_Rosado,  Rosado,2009,213835,Comércio
7,vm_Rosado,  Rosado,2010,236802,Comércio
7,vm_Rosado,  Rosado,2011,211484,Comércio
7,vm_Rosado,  Rosado,2012,150806,Comércio
7,vm_Rosado,  Rosado,2013,214269,Comércio
7,vm_Rosado,  Rosado,2014,164219,Comércio
7,vm_Rosado,  Rosado,2015,169185,Comércio
7,vm_Rosado,  Rosado,2016,172351,Comércio
7,vm_Rosado,  Rosado,2017,182080,Comércio
7,vm_Rosado,  Rosado,2018,262430,Comércio
7,vm_Rosado,  Rosado,2019,503524,Comércio
7,vm_Rosado,  Rosado,2020,993248,Comércio
7,vm_Rosado,  Rosado,2021,1603537,Comércio
7,vm_Rosado,  Rosado,2022,1318396,Comércio
7,vm_Rosado,  Rosado,2023,1214583,Comércio
8,vm_Branco,  Branco,1970,3812041,Comércio
8,vm_Branco,  Branco,1971,4184143,Comércio
8,vm_Branco,  Branco,1972,4573928,Comércio
8,vm_Branco,  Branco,1973,5041989,Comércio
8,vm_Branco,  Branco,1974,4230094,Comércio
8,vm_Branco,  Branco,1975,4666724,Comércio
8,vm_Branco,  Branco,1976,6526159,Comércio
8,vm_Branco,  Branco,1977,7222462,Comércio
8,vm_Branco,  Branco,1978,9174259,Comércio
8,vm_Branco,  Branco,1979,11215938,Comércio
8,vm_Branco,  Branco,1980,10635138,Comércio
8,vm_Branco,  Branco,1981,11465251,Comércio
8,vm_Branco,  Branco,1982,14995041,Comércio
8,vm_Branco,  Branco,1983,19329787,Comércio
8,vm_Branco,  Branco,1984,23652774,Comércio
8,vm_Branco,  Branco,1985,27955194,Comércio
8,vm_Branco,  Branco,1986,31531559,Comércio
8,vm_Branco,  Branco,1987,21863035,Comércio
8,vm_Branco,  Branco,1988,26360844,Comércio
8,vm_Branco,  Branco,1989,33055779,Comércio
8,vm_Branco,  Branco,1990,27160034,Comércio
8,vm_Branco,  Branco,1991,27168767,Comércio
8,vm_Branco,  Branco,1992,27694149,Comércio
8,vm_Branco,  Branco,1993,36287498,Comércio
8,vm_Branco,  Branco,1994,31619622,Comércio
8,vm_Branco,  Branco,1995,26355378,Comércio
8,vm_Branco,  Branco,1996,28697539,Comércio
8,vm_Branco,  Branco,1997,26141257,Comércio
8,vm_Branco,  Branco,1998,18945443,Comércio
8,vm_Branco,  Branco,1999,20910186,Comércio
8,vm_Branco,  Branco,2000,18055443,Comércio
8,vm_Branco,  Branco,2001,15798987,Comércio
8,vm_Branco,  Branco,2002,12678829,Comércio
8,vm_Branco,  Branco,2003,10153754,Comércio
8,vm_Branco,  Branco,2004,8634273,Comércio
8,vm_Branco,  Branco,2005,8497266,Comércio
8,vm_Branco,  Branco,2006,8539514,Comércio
8,vm_Branco,  Branco,2007,7197075,Comércio
8,vm_Branco,  Branco,2008,8934001,Comércio
8,vm_Branco,  Branco,2009,13290140,Comércio
8,vm_Branco,  Branco,2010,5968959,Comércio
8,vm_Branco,  Branco,2011,4878930,Comércio
8,vm_Branco,  Branco,2012,6876128,Comércio
8,vm_Branco,  Branco,2013,8576915,Comércio
8,vm_Branco,  Branco,2014,4905826,Comércio
8,vm_Branco,  Branco,2015,4399814,Comércio
8,vm_Branco,  Branco,2016,4229293,Comércio
8,vm_Branco,  Branco,2017,3670590,Comércio
8,vm_Branco,  Branco,2018,3413196,Comércio
8,vm_Branco,  Branco,2019,3747362,Comércio
8,vm_Branco,  Branco,2020,5115133,Comércio
8,vm_Branco,  Branco,2021,6139046,Comércio
8,vm_Branco,  Branco,2022,4956314,Comércio
8,vm_Branco,  Branco,2023,4924121,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1970,466480,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1971,358116,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1972,356340,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1973,327865,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1974,270641,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1975,301293,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1976,248456,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1977,143575,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1978,13915,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1979,14578,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1980,9303,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1981,13354,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1982,176692,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1983,147892,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1984,0,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1985,0,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1986,0,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1987,0,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1988,248840,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1989,275708,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1990,310524,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1991,268563,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1992,161507,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1993,359420,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1994,183160,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1995,136526,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1996,260638,Comércio
9,VINHO FRIZANTE,VINHO FRIZANTE,1997,221733,Comércio
