id,Tipo,Produto,Ano,Quantidade (L)
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2012,0
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2013,0
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2014,0
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2015,0
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2016,0
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2017,772110
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2018,0
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2019,645816
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2020,3078256
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2021,618764
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2022,0
26,de_Mosto de uva com bagaço,Mosto de uva com bagaço,2023,7784
27,de_Mosto dessulfitado,Mosto dessulfitado,1970,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1971,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1972,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1973,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1974,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1975,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1976,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1977,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1978,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1979,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1980,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1981,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1982,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1983,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1984,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1985,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1986,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1987,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1988,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1989,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1990,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1991,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1992,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1993,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1994,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1995,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1996,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1997,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1998,0
27,de_Mosto dessulfitado,Mosto dessulfitado,1999,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2000,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2001,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2002,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2003,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2004,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2005,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2006,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2007,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2008,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2009,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2010,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2011,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2012,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2013,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2014,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2015,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2016,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2017,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2018,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2019,1000
27,de_Mosto dessulfitado,Mosto dessulfitado,2020,5000
27,de_Mosto dessulfitado,Mosto dessulfitado,2021,1532000
27,de_Mosto dessulfitado,Mosto dessulfitado,2022,0
27,de_Mosto dessulfitado,Mosto dessulfitado,2023,0
28,de_Mistelas,Mistelas,1970,1072100
28,de_Mistelas,Mistelas,1971,818400
28,de_Mistelas,Mistelas,1972,871200
28,de_Mistelas,Mistelas,1973,512900
28,de_Mistelas,Mistelas,1974,826300
28,de_Mistelas,Mistelas,1975,223000
28,de_Mistelas,Mistelas,1976,205500
28,de_Mistelas,Mistelas,1977,553200
28,de_Mistelas,Mistelas,1978,242150
28,de_Mistelas,Mistelas,1979,60300
28,de_Mistelas,Mistelas,1980,0
28,de_Mistelas,Mistelas,1981,0
28,de_Mistelas,Mistelas,1982,0
28,de_Mistelas,Mistelas,1983,0
28,de_Mistelas,Mistelas,1984,0
28,de_Mistelas,Mistelas,1985,0
28,de_Mistelas,Mistelas,1986,378400
28,de_Mistelas,Mistelas,1987,402600
28,de_Mistelas,Mistelas,1988,196000
28,de_Mistelas,Mistelas,1989,32000
28,de_Mistelas,Mistelas,1990,149000
28,de_Mistelas,Mistelas,1991,0
28,de_Mistelas,Mistelas,1992,0
28,de_Mistelas,Mistelas,1993,0
28,de_Mistelas,Mistelas,1994,0
28,de_Mistelas,Mistelas,1995,0
28,de_Mistelas,Mistelas,1996,0
28,de_Mistelas,Mistelas,1997,0
28,de_Mistelas,Mistelas,1998,0
28,de_Mistelas,Mistelas,1999,0
28,de_Mistelas,Mistelas,2000,33000
28,de_Mistelas,Mistelas,2001,15000
28,de_Mistelas,Mistelas,2002,0
28,de_Mistelas,Mistelas,2003,5500
28,de_Mistelas,Mistelas,2004,11500
28,de_Mistelas,Mistelas,2005,9960
28,de_Mistelas,Mistelas,2006,0
28,de_Mistelas,Mistelas,2007,1900
28,de_Mistelas,Mistelas,2008,2000
28,de_Mistelas,Mistelas,2009,3500
28,de_Mistelas,Mistelas,2010,0
28,de_Mistelas,Mistelas,2011,0
28,de_Mistelas,Mistelas,2012,200
28,de_Mistelas,Mistelas,2013,2500
28,de_Mistelas,Mistelas,2014,1000
28,de_Mistelas,Mistelas,2015,0
28,de_Mistelas,Mistelas,2016,0
28,de_Mistelas,Mistelas,2017,1500
28,de_Mistelas,Mistelas,2018,2000
28,de_Mistelas,Mistelas,2019,3000
28,de_Mistelas,Mistelas,2020,0
28,de_Mistelas,Mistelas,2021,2500
28,de_Mistelas,Mistelas,2022,0
28,de_Mistelas,Mistelas,2023,600
29,de_Néctar de uva,Néctar de uva,1970,0
29,de_Néctar de uva,Néctar de uva,1971,0
29,de_Néctar de uva,Néctar de uva,1972,0
29,de_Néctar de uva,Néctar de uva,1973,0
29,de_Néctar de uva,Néctar de uva,1974,0
29,de_Néctar de uva,Néctar de uva,1975,0
29,de_Néctar de uva,Néctar de uva,1976,0
29,de_Néctar de uva,Néctar de uva,1977,0
29,de_Néctar de uva,Néctar de uva,1978,0
29,de_Néctar de uva,Néctar de uva,1979,0
29,de_Néctar de uva,Néctar de uva,1980,0
29,de_Néctar de uva,Néctar de uva,1981,0
29,de_Néctar de uva,Néctar de uva,1982,0
29,de_Néctar de uva,Néctar de uva,1983,0
29,de_Néctar de uva,Néctar de uva,1984,0
29,de_Néctar de uva,Néctar de uva,1985,0
29,de_Néctar de uva,Néctar de uva,1986,0
29,de_Néctar de uva,Néctar de uva,1987,0
29,de_Néctar de uva,Néctar de uva,1988,0
29,de_Néctar de uva,Néctar de uva,1989,0
29,de_Néctar de uva,Néctar de uva,1990,0
29,de_Néctar de uva,Néctar de uva,1991,0
29,de_Néctar de uva,Néctar de uva,1992,0
29,de_Néctar de uva,Néctar de uva,1993,0
29,de_Néctar de uva,Néctar de uva,1994,0
29,de_Néctar de uva,Néctar de uva,1995,0
29,de_Néctar de uva,Néctar de uva,1996,0
29,de_Néctar de uva,Néctar de uva,1997,0
29,de_Néctar de uva,Néctar de uva,1998,0
29,de_Néctar de uva,Néctar de uva,1999,0
29,de_Néctar de uva,Néctar de uva,2000,0
29,de_Néctar de uva,Néctar de uva,2001,0
29,de_Néctar de uva,Néctar de uva,2002,0
29,de_Néctar de uva,Néctar de uva,2003,0
29,de_Néctar de uva,Néctar de uva,2004,0
29,de_Néctar de uva,Néctar de uva,2005,0
29,de_Néctar de uva,Néctar de uva,2006,0
29,de_Néctar de uva,Néctar de uva,2007,0
29,de_Néctar de uva,Néctar de uva,2008,0
29,de_Néctar de uva,Néctar de uva,2009,0
29,de_Néctar de uva,Néctar de uva,2010,0
29,de_Néctar de uva,Néctar de uva,2011,0
29,de_Néctar de uva,Néctar de uva,2012,0
29,de_Néctar de uva,Néctar de uva,2013,10000
29,de_Néctar de uva,Néctar de uva,2014,1140
29,de_Néctar de uva,Néctar de uva,2015,1000
29,de_Néctar de uva,Néctar de uva,2016,0
29,de_Néctar de uva,Néctar de uva,2017,3000
29,de_Néctar de uva,Néctar de uva,2018,0
29,de_Néctar de uva,Néctar de uva,2019,32519
29,de_Néctar de uva,Néctar de uva,2020,46000
29,de_Néctar de uva,Néctar de uva,2021,18187
29,de_Néctar de uva,Néctar de uva,2022,0
29,de_Néctar de uva,Néctar de uva,2023,70976
30,de_Licorosos,Licorosos,1970,282500
30,de_Licorosos,Licorosos,1971,270000
30,de_Licorosos,Licorosos,1972,254600
30,de_Licorosos,Licorosos,1973,176500
30,de_Licorosos,Licorosos,1974,135000
30,de_Licorosos,Licorosos,1975,24000
30,de_Licorosos,Licorosos,1976,4400
30,de_Licorosos,Licorosos,1977,525000
30,de_Licorosos,Licorosos,1978,479971
30,de_Licorosos,Licorosos,1979,34000
30,de_Licorosos,Licorosos,1980,0
30,de_Licorosos,Licorosos,1981,0
30,de_Licorosos,Licorosos,1982,0
30,de_Licorosos,Licorosos,1983,0
30,de_Licorosos,Licorosos,1984,0
30,de_Licorosos,Licorosos,1985,0
30,de_Licorosos,Licorosos,1986,0
30,de_Licorosos,Licorosos,1987,0
30,de_Licorosos,Licorosos,1988,3000
30,de_Licorosos,Licorosos,1989,20000
30,de_Licorosos,Licorosos,1990,24300
30,de_Licorosos,Licorosos,1991,11500
30,de_Licorosos,Licorosos,1992,7800
30,de_Licorosos,Licorosos,1993,0
30,de_Licorosos,Licorosos,1994,0
30,de_Licorosos,Licorosos,1995,0
30,de_Licorosos,Licorosos,1996,0
30,de_Licorosos,Licorosos,1997,0
30,de_Licorosos,Licorosos,1998,0
30,de_Licorosos,Licorosos,1999,44740
30,de_Licorosos,Licorosos,2000,21000
30,de_Licorosos,Licorosos,2001,4000
30,de_Licorosos,Licorosos,2002,0
30,de_Licorosos,Licorosos,2003,34420
30,de_Licorosos,Licorosos,2004,0
30,de_Licorosos,Licorosos,2005,0
30,de_Licorosos,Licorosos,2006,0
30,de_Licorosos,Licorosos,2007,0
30,de_Licorosos,Licorosos,2008,0
30,de_Licorosos,Licorosos,2009,38000
30,de_Licorosos,Licorosos,2010,0
30,de_Licorosos,Licorosos,2011,0
30,de_Licorosos,Licorosos,2012,26775
30,de_Licorosos,Licorosos,2013,0
30,de_Licorosos,Licorosos,2014,0
30,de_Licorosos,Licorosos,2015,0
30,de_Licorosos,Licorosos,2016,0
30,de_Licorosos,Licorosos,2017,110820
30,de_Licorosos,Licorosos,2018,0
30,de_Licorosos,Licorosos,2019,0
30,de_Licorosos,Licorosos,2020,0
30,de_Licorosos,Licorosos,2021,0
30,de_Licorosos,Licorosos,2022,0
30,de_Licorosos,Licorosos,2023,0
31,de_Compostos,Compostos,1970,0
31,de_Compostos,Compostos,1971,45000
31,de_Compostos,Compostos,1972,1358300
31,de_Compostos,Compostos,1973,1628000
31,de_Compostos,Compostos,1974,0
31,de_Compostos,Compostos,1975,0
31,de_Compostos,Compostos,1976,0
31,de_Compostos,Compostos,1977,0
31,de_Compostos,Compostos,1978,75000
31,de_Compostos,Compostos,1979,0
31,de_Compostos,Compostos,1980,0
31,de_Compostos,Compostos,1981,0
31,de_Compostos,Compostos,1982,0
31,de_Compostos,Compostos,1983,0
31,de_Compostos,Compostos,1984,0
31,de_Compostos,Compostos,1985,0
31,de_Compostos,Compostos,1986,0
31,de_Compostos,Compostos,1987,0
31,de_Compostos,Compostos,1988,2000
31,de_Compostos,Compostos,1989,1900
31,de_Compostos,Compostos,1990,0
31,de_Compostos,Compostos,1991,0
31,de_Compostos,Compostos,1992,0
31,de_Compostos,Compostos,1993,0
31,de_Compostos,Compostos,1994,0
31,de_Compostos,Compostos,1995,0
31,de_Compostos,Compostos,1996,0
31,de_Compostos,Compostos,1997,0
31,de_Compostos,Compostos,1998,0
31,de_Compostos,Compostos,1999,0
31,de_Compostos,Compostos,2000,0
31,de_Compostos,Compostos,2001,0
31,de_Compostos,Compostos,2002,0
31,de_Compostos,Compostos,2003,0
31,de_Compostos,Compostos,2004,0
31,de_Compostos,Compostos,2005,0
31,de_Compostos,Compostos,2006,0
31,de_Compostos,Compostos,2007,0
31,de_Compostos,Compostos,2008,0
31,de_Compostos,Compostos,2009,0
31,de_Compostos,Compostos,2010,0
31,de_Compostos,Compostos,2011,0
31,de_Compostos,Compostos,2012,7600
31,de_Compostos,Compostos,2013,0
31,de_Compostos,Compostos,2014,0
31,de_Compostos,Compostos,2015,0
31,de_Compostos,Compostos,2016,0
31,de_Compostos,Compostos,2017,0
31,de_Compostos,Compostos,2018,0
31,de_Compostos,Compostos,2019,0
31,de_Compostos,Compostos,2020,0
31,de_Compostos,Compostos,2021,0
31,de_Compostos,Compostos,2022,0
31,de_Compostos,Compostos,2023,0
32,de_Jeropiga,Jeropiga,1970,0
32,de_Jeropiga,Jeropiga,1971,0
32,de_Jeropiga,Jeropiga,1972,0
32,de_Jeropiga,Jeropiga,1973,0
32,de_Jeropiga,Jeropiga,1974,0
32,de_Jeropiga,Jeropiga,1975,0
32,de_Jeropiga,Jeropiga,1976,107500
32,de_Jeropiga,Jeropiga,1977,12500
32,de_Jeropiga,Jeropiga,1978,60000
32,de_Jeropiga,Jeropiga,1979,20000
32,de_Jeropiga,Jeropiga,1980,0
32,de_Jeropiga,Jeropiga,1981,0
32,de_Jeropiga,Jeropiga,1982,0
32,de_Jeropiga,Jeropiga,1983,0
32,de_Jeropiga,Jeropiga,1984,0
32,de_Jeropiga,Jeropiga,1985,234500
32,de_Jeropiga,Jeropiga,1986,173000
32,de_Jeropiga,Jeropiga,1987,122000
32,de_Jeropiga,Jeropiga,1988,61000
32,de_Jeropiga,Jeropiga,1989,42000
32,de_Jeropiga,Jeropiga,1990,0
32,de_Jeropiga,Jeropiga,1991,0
32,de_Jeropiga,Jeropiga,1992,60000
32,de_Jeropiga,Jeropiga,1993,0
32,de_Jeropiga,Jeropiga,1994,0
32,de_Jeropiga,Jeropiga,1995,0
32,de_Jeropiga,Jeropiga,1996,0
32,de_Jeropiga,Jeropiga,1997,0
32,de_Jeropiga,Jeropiga,1998,0
32,de_Jeropiga,Jeropiga,1999,0
32,de_Jeropiga,Jeropiga,2000,0
32,de_Jeropiga,Jeropiga,2001,0
32,de_Jeropiga,Jeropiga,2002,0
32,de_Jeropiga,Jeropiga,2003,0
32,de_Jeropiga,Jeropiga,2004,0
32,de_Jeropiga,Jeropiga,2005,0
32,de_Jeropiga,Jeropiga,2006,0
32,de_Jeropiga,Jeropiga,2007,0
32,de_Jeropiga,Jeropiga,2008,0
32,de_Jeropiga,Jeropiga,2009,0
32,de_Jeropiga,Jeropiga,2010,69000
32,de_Jeropiga,Jeropiga,2011,0
32,de_Jeropiga,Jeropiga,2012,0
32,de_Jeropiga,Jeropiga,2013,0
32,de_Jeropiga,Jeropiga,2014,0
32,de_Jeropiga,Jeropiga,2015,0
32,de_Jeropiga,Jeropiga,2016,0
32,de_Jeropiga,Jeropiga,2017,0
32,de_Jeropiga,Jeropiga,2018,0
32,de_Jeropiga,Jeropiga,2019,0
32,de_Jeropiga,Jeropiga,2020,2000
32,de_Jeropiga,Jeropiga,2021,3540
32,de_Jeropiga,Jeropiga,2022,5000
32,de_Jeropiga,Jeropiga,2023,4500
33,de_Filtrado,Filtrado,1970,0
33,de_Filtrado,Filtrado,1971,0
33,de_Filtrado,Filtrado,1972,0
33,de_Filtrado,Filtrado,1973,0
33,de_Filtrado,Filtrado,1974,0
33,de_Filtrado,Filtrado,1975,0
33,de_Filtrado,Filtrado,1976,0
33,de_Filtrado,Filtrado,1977,0
33,de_Filtrado,Filtrado,1978,0
33,de_Filtrado,Filtrado,1979,0
33,de_Filtrado,Filtrado,1980,0
33,de_Filtrado,Filtrado,1981,0
33,de_Filtrado,Filtrado,1982,0
33,de_Filtrado,Filtrado,1983,0
33,de_Filtrado,Filtrado,1984,0
33,de_Filtrado,Filtrado,1985,0
33,de_Filtrado,Filtrado,1986,0
33,de_Filtrado,Filtrado,1987,0
33,de_Filtrado,Filtrado,1988,88000
33,de_Filtrado,Filtrado,1989,39000
33,de_Filtrado,Filtrado,1990,11000
33,de_Filtrado,Filtrado,1991,18000
33,de_Filtrado,Filtrado,1992,11000
33,de_Filtrado,Filtrado,1993,0
33,de_Filtrado,Filtrado,1994,0
33,de_Filtrado,Filtrado,1995,0
33,de_Filtrado,Filtrado,1996,0
33,de_Filtrado,Filtrado,1997,0
33,de_Filtrado,Filtrado,1998,0
33,de_Filtrado,Filtrado,1999,0
33,de_Filtrado,Filtrado,2000,0
33,de_Filtrado,Filtrado,2001,0
33,de_Filtrado,Filtrado,2002,0
33,de_Filtrado,Filtrado,2003,0
33,de_Filtrado,Filtrado,2004,0
33,de_Filtrado,Filtrado,2005,0
33,de_Filtrado,Filtrado,2006,0
33,de_Filtrado,Filtrado,2007,0
33,de_Filtrado,Filtrado,2008,0
33,de_Filtrado,Filtrado,2009,0
33,de_Filtrado,Filtrado,2010,0
33,de_Filtrado,Filtrado,2011,0
33,de_Filtrado,Filtrado,2012,0
33,de_Filtrado,Filtrado,2013,0
33,de_Filtrado,Filtrado,2014,0
33,de_Filtrado,Filtrado,2015,0
33,de_Filtrado,Filtrado,2016,0
33,de_Filtrado,Filtrado,2017,0
33,de_Filtrado,Filtrado,2018,0
33,de_Filtrado,Filtrado,2019,0
33,de_Filtrado,Filtrado,2020,0
33,de_Filtrado,Filtrado,2021,0
33,de_Filtrado,Filtrado,2022,0
33,de_Filtrado,Filtrado,2023,0
34,de_Frisante,Frisante,1970,0
34,de_Frisante,Frisante,1971,0
34,de_Frisante,Frisante,1972,0
34,de_Frisante,Frisante,1973,0
34,de_Frisante,Frisante,1974,0
34,de_Frisante,Frisante,1975,0
34,de_Frisante,Frisante,1976,0
34,de_Frisante,Frisante,1977,0
34,de_Frisante,Frisante,1978,0
34,de_Frisante,Frisante,1979,0
34,de_Frisante,Frisante,1980,0
34,de_Frisante,Frisante,1981,0
34,de_Frisante,Frisante,1982,0
34,de_Frisante,Frisante,1983,0
34,de_Frisante,Frisante,1984,0
34,de_Frisante,Frisante,1985,0
34,de_Frisante,Frisante,1986,0
34,de_Frisante,Frisante,1987,0
34,de_Frisante,Frisante,1988,0
34,de_Frisante,Frisante,1989,0
34,de_Frisante,Frisante,1990,0
34,de_Frisante,Frisante,1991,0
34,de_Frisante,Frisante,1992,0
34,de_Frisante,Frisante,1993,0
34,de_Frisante,Frisante,1994,0
34,de_Frisante,Frisante,1995,0
34,de_Frisante,Frisante,1996,0
34,de_Frisante,Frisante,1997,0
34,de_Frisante,Frisante,1998,0
34,de_Frisante,Frisante,1999,0
34,de_Frisante,Frisante,2000,0
34,de_Frisante,Frisante,2001,0
34,de_Frisante,Frisante,2002,0
34,de_Frisante,Frisante,2003,0
34,de_Frisante,Frisante,2004,0
34,de_Frisante,Frisante,2005,0
34,de_Frisante,Frisante,2006,0
34,de_Frisante,Frisante,2007,0
34,de_Frisante,Frisante,2008,0
34,de_Frisante,Frisante,2009,0
34,de_Frisante,Frisante,2010,831000
34,de_Frisante,Frisante,2011,1003800
34,de_Frisante,Frisante,2012,778500
34,de_Frisante,Frisante,2013,1009000
34,de_Frisante,Frisante,2014,26069
34,de_Frisante,Frisante,2015,0
34,de_Frisante,Frisante,2016,0
34,de_Frisante,Frisante,2017,0
34,de_Frisante,Frisante,2018,0
34,de_Frisante,Frisante,2019,0
34,de_Frisante,Frisante,2020,0
34,de_Frisante,Frisante,2021,1390
34,de_Frisante,Frisante,2022,0
34,de_Frisante,Frisante,2023,0
35,de_Vinho leve,Vinho leve,1970,0
35,de_Vinho leve,Vinho leve,1971,0
35,de_Vinho leve,Vinho leve,1972,0
35,de_Vinho leve,Vinho leve,1973,0
35,de_Vinho leve,Vinho leve,1974,0
35,de_Vinho leve,Vinho leve,1975,0
35,de_Vinho leve,Vinho leve,1976,0
35,de_Vinho leve,Vinho leve,1977,0
35,de_Vinho leve,Vinho leve,1978,0
35,de_Vinho leve,Vinho leve,1979,0
35,de_Vinho leve,Vinho leve,1980,0
35,de_Vinho leve,Vinho leve,1981,0
35,de_Vinho leve,Vinho leve,1982,0
35,de_Vinho leve,Vinho leve,1983,0
35,de_Vinho leve,Vinho leve,1984,0
35,de_Vinho leve,Vinho leve,1985,0
35,de_Vinho leve,Vinho leve,1986,0
35,de_Vinho leve,Vinho leve,1987,0
35,de_Vinho leve,Vinho leve,1988,0
35,de_Vinho leve,Vinho leve,1989,249000
35,de_Vinho leve,Vinho leve,1990,264000
35,de_Vinho leve,Vinho leve,1991,192800
35,de_Vinho leve,Vinho leve,1992,144500
35,de_Vinho leve,Vinho leve,1993,0
35,de_Vinho leve,Vinho leve,1994,0
35,de_Vinho leve,Vinho leve,1995,0
35,de_Vinho leve,Vinho leve,1996,0
35,de_Vinho leve,Vinho leve,1997,0
35,de_Vinho leve,Vinho leve,1998,0
35,de_Vinho leve,Vinho leve,1999,0
35,de_Vinho leve,Vinho leve,2000,0
35,de_Vinho leve,Vinho leve,2001,0
35,de_Vinho leve,Vinho leve,2002,0
35,de_Vinho leve,Vinho leve,2003,11000
35,de_Vinho leve,Vinho leve,2004,6000
35,de_Vinho leve,Vinho leve,2005,16500
35,de_Vinho leve,Vinho leve,2006,0
35,de_Vinho leve,Vinho leve,2007,0
35,de_Vinho leve,Vinho leve,2008,0
35,de_Vinho leve,Vinho leve,2009,0
35,de_Vinho leve,Vinho leve,2010,0
35,de_Vinho leve,Vinho leve,2011,0
35,de_Vinho leve,Vinho leve,2012,0
35,de_Vinho leve,Vinho leve,2013,0
35,de_Vinho leve,Vinho leve,2014,0
35,de_Vinho leve,Vinho leve,2015,0
35,de_Vinho leve,Vinho leve,2016,0
35,de_Vinho leve,Vinho leve,2017,0
35,de_Vinho leve,Vinho leve,2018,8000
35,de_Vinho leve,Vinho leve,2019,0
35,de_Vinho leve,Vinho leve,2020,0
35,de_Vinho leve,Vinho leve,2021,0
35,de_Vinho leve,Vinho leve,2022,0
35,de_Vinho leve,Vinho leve,2023,0
36,de_Vinho licoroso,Vinho licoroso,1970,0
36,de_Vinho licoroso,Vinho licoroso,1971,0
36,de_Vinho licoroso,Vinho licoroso,1972,0
36,de_Vinho licoroso,Vinho licoroso,1973,0
36,de_Vinho licoroso,Vinho licoroso,1974,0
36,de_Vinho licoroso,Vinho licoroso,1975,0
36,de_Vinho licoroso,Vinho licoroso,1976,0
36,de_Vinho licoroso,Vinho licoroso,1977,0
36,de_Vinho licoroso,Vinho licoroso,1978,0
36,de_Vinho licoroso,Vinho licoroso,1979,0
36,de_Vinho licoroso,Vinho licoroso,1980,0
36,de_Vinho licoroso,Vinho licoroso,1981,0
36,de_Vinho licoroso,Vinho licoroso,1982,0
36,de_Vinho licoroso,Vinho licoroso,1983,0
36,de_Vinho licoroso,Vinho licoroso,1984,0
36,de_Vinho licoroso,Vinho licoroso,1985,0
36,de_Vinho licoroso,Vinho licoroso,1986,0
36,de_Vinho licoroso,Vinho licoroso,1987,0
36,de_Vinho licoroso,Vinho licoroso,1988,0
36,de_Vinho licoroso,Vinho licoroso,1989,0
36,de_Vinho licoroso,Vinho licoroso,1990,0
36,de_Vinho licoroso,Vinho licoroso,1991,0
36,de_Vinho licoroso,Vinho licoroso,1992,0
36,de_Vinho licoroso,Vinho licoroso,1993,0
36,de_Vinho licoroso,Vinho licoroso,1994,0
36,de_Vinho licoroso,Vinho licoroso,1995,0
36,de_Vinho licoroso,Vinho licoroso,1996,0
36,de_Vinho licoroso,Vinho licoroso,1997,0
36,de_Vinho licoroso,Vinho licoroso,1998,0
36,de_Vinho licoroso,Vinho licoroso,1999,0
36,de_Vinho licoroso,Vinho licoroso,2000,0
36,de_Vinho licoroso,Vinho licoroso,2001,0
36,de_Vinho licoroso,Vinho licoroso,2002,0
36,de_Vinho licoroso,Vinho licoroso,2003,0
36,de_Vinho licoroso,Vinho licoroso,2004,77800
36,de_Vinho licoroso,Vinho licoroso,2005,125700
36,de_Vinho licoroso,Vinho licoroso,2006,28500
36,de_Vinho licoroso,Vinho licoroso,2007,27926
36,de_Vinho licoroso,Vinho licoroso,2008,65650
36,de_Vinho licoroso,Vinho licoroso,2009,0
36,de_Vinho licoroso,Vinho licoroso,2010,15000
36,de_Vinho licoroso,Vinho licoroso,2011,0
36,de_Vinho licoroso,Vinho licoroso,2012,0
36,de_Vinho licoroso,Vinho licoroso,2013,100
36,de_Vinho licoroso,Vinho licoroso,2014,36000
36,de_Vinho licoroso,Vinho licoroso,2015,56000
36,de_Vinho licoroso,Vinho licoroso,2016,24200
36,de_Vinho licoroso,Vinho licoroso,2017,110820
36,de_Vinho licoroso,Vinho licoroso,2018,124303
36,de_Vinho licoroso,Vinho licoroso,2019,99485
36,de_Vinho licoroso,Vinho licoroso,2020,48678
36,de_Vinho licoroso,Vinho licoroso,2021,30000
36,de_Vinho licoroso,Vinho licoroso,2022,67000
36,de_Vinho licoroso,Vinho licoroso,2023,73600
37,de_Brandy,Brandy,1970,0
37,de_Brandy,Brandy,1971,0
37,de_Brandy,Brandy,1972,0
37,de_Brandy,Brandy,1973,0
37,de_Brandy,Brandy,1974,0
37,de_Brandy,Brandy,1975,0
37,de_Brandy,Brandy,1976,0
37,de_Brandy,Brandy,1977,0
37,de_Brandy,Brandy,1978,0
37,de_Brandy,Brandy,1979,0
37,de_Brandy,Brandy,1980,0
37,de_Brandy,Brandy,1981,0
37,de_Brandy,Brandy,1982,0
37,de_Brandy,Brandy,1983,0
37,de_Brandy,Brandy,1984,0
37,de_Brandy,Brandy,1985,13000
37,de_Brandy,Brandy,1986,0
37,de_Brandy,Brandy,1987,0
37,de_Brandy,Brandy,1988,5216
37,de_Brandy,Brandy,1989,6500
37,de_Brandy,Brandy,1990,0
37,de_Brandy,Brandy,1991,0
37,de_Brandy,Brandy,1992,0
37,de_Brandy,Brandy,1993,0
37,de_Brandy,Brandy,1994,0
37,de_Brandy,Brandy,1995,0
37,de_Brandy,Brandy,1996,0
37,de_Brandy,Brandy,1997,0
37,de_Brandy,Brandy,1998,0
37,de_Brandy,Brandy,1999,0
37,de_Brandy,Brandy,2000,0
37,de_Brandy,Brandy,2001,0
37,de_Brandy,Brandy,2002,0
37,de_Brandy,Brandy,2003,0
37,de_Brandy,Brandy,2004,0
37,de_Brandy,Brandy,2005,0
37,de_Brandy,Brandy,2006,0
37,de_Brandy,Brandy,2007,0
37,de_Brandy,Brandy,2008,0
37,de_Brandy,Brandy,2009,0
37,de_Brandy,Brandy,2010,0
37,de_Brandy,Brandy,2011,0
37,de_Brandy,Brandy,2012,0
37,de_Brandy,Brandy,2013,0
37,de_Brandy,Brandy,2014,0
37,de_Brandy,Brandy,2015,0
37,de_Brandy,Brandy,2016,0
37,de_Brandy,Brandy,2017,0
37,de_Brandy,Brandy,2018,0
37,de_Brandy,Brandy,2019,0
37,de_Brandy,Brandy,2020,0
37,de_Brandy,Brandy,2021,120
